id_inner,i_ID,shop,description,part#,price,qty,type,unitPrice,warranty?,invoice,label
430507,29048,44,fuel cap prt 10842t sril 033342168770 mnftr sta,,34.95,1.0,Part,34.95,no,,2
276239,98370,41,sa9055a294 air filter,,30.15,1.0,Part,30.15,no,,9
142314,7393,39,tune up including adjustments & ign coil,,170.0,1.0,Labor,170.0,no,,2
426701,25242,44,lof mercon v cqoil,,39.64,1.0,Part,39.64,no,,9
676343,17288,49,92062 p/s pressure line,,66.75,1.0,Part,66.75,no,,9
325738,47869,42,labor only  front motor mounts (3),,260.0,1.0,Labor,260.0,no,,1
664885,5830,49,shock strut front driver,,130.0,1.0,Part,130.0,no,,1
57512,24425,36,dif af10043 mass air flow sensor s  68960415318,,160.0,1.0,Part,160.0,no,,5
176872,41951,39,front left rim,,550.0,1.0,Part,550.0,no,,1
770012,25512,72,mid universal muffler,,119.0,1.0,Part,119.0,no,,1
266452,88583,41,replaced catalityc converter  no warranty,,140.0,1.75,Labor,80.0,no,,8
935896,24046,257,only on replacement  radiator ( no warranty customer provide the part),,85.0,1.0,Labor,85.0,no,,1
264410,86541,41,front left brake caliper/brake brake hose/brake pads front right wheel bearing,,344.0,4.3,Labor,80.0,no,,8
68868,35781,36,labor on gearbox  outer tie rods  idler arm & pitman arm,,700.0,1.0,Labor,700.0,no,,1
579152,8881,47,lower control arm w ball joints,,185.0,1.0,Part,185.0,no,,1
334143,56274,42,r&r catalytic converte r & flex pipe,,187.0,2.2,Labor,85.0,no,,8
647823,34559,48,valucraft 3510m remanufactured starter serial,,90.0,1.0,Part,90.0,no,,6
30901,30901,15,valve cover gaskets  az,,43.6,1.0,Part,43.6,no,,9
393754,44903,43,proformer front brake rotor,,123.2,2.0,Part,61.6,no,,8
296696,18827,42,replace ft  & rear brake pads & rotors,,160.01,1.0,Labor,160.01,no,,8
488306,35837,45,172373 rear strut asy,,389.98,2.0,Part,194.99,no,,1
223704,45835,41,costumer request straight pipe  no warranty,,107.15,1.0,Labor,107.15,no,,1
296291,18422,42,labor only on   rotors (4),,100.0,1.0,Labor,100.0,no,,8
171869,36948,39,r & r transmission  pan and transmission service,,195.5,2.3,Labor,85.0,no,,9
92568,22979,37,hub bearing 91259919  aap,,110.0,1.0,Part,110.0,no,,9
650613,37349,48,front brake rotors p  41119 s  000030422,,130.0,2.0,Part,65.0,no,,8
418800,17341,44,1 univ   muffler,,65.0,1.0,Part,65.0,no,,1
287646,9777,42,on control arms,,170.34,1.0,Labor,170.34,no,,1
168020,33099,39,spark plugs ac delco,,80.0,8.0,Part,10.0,no,,2
456451,3982,45,automatic balancer,,110.0,1.0,Part,110.0,no,,6
973891,7831,365,r&r suspension  alignment,,1598.0,18.8,Labor,85.0,no,,1
35770,2683,36,bolt kit   nsa,,42.94,2.0,Part,21.47,no,,9
27830,27830,15,rear shocks  mount  au,,79.98,2.0,Part,39.99,no,,1
198078,20209,41,front brakes 2 brake rotor 2 brake pads,,113.2,1.0,Labor,113.2,no,,8
29019,29019,15,vent valve  solenoid  au,,87.8,1.0,Part,87.8,no,,2
210678,32809,41,battey,,20.66,1.0,Labor,20.66,no,,6
109423,10202,38,ft  sway bar link  (azt),,38.0,2.0,Part,19.0,no,,1
643114,29850,48,replaced right side catalytic converter,,100.0,1.0,Labor,100.0,no,,8
15141,15141,15,cooling thermostat gasket  o,,7.93,1.0,Part,7.93,no,,9
479939,27470,45,4694999aa rear bolts,,26.2,2.0,Part,13.1,no,,9
949844,37994,257,stp air filter p  sa10110 s  0000025500,,0.0,1.0,Part,0.0,no,,2
45951,12864,36,starter  &  battery,,186.0,2.48,Labor,75.0,no,,6
14108,14108,15,labor   on camshaft position sensor,,66.75,0.89,Labor,75.0,no,,2
659191,136,49,r+r ball joint,,120.0,2.0,Labor,60.0,no,,1
474067,21598,45,outer tie rods dwes3459  887220147346,,26.36,2.0,Part,13.18,no,,1
262686,84817,41,rack & pinion 2 outer tie rod power steering pressure hose/return hose,,480.0,6.0,Labor,80.0,no,,1
613982,718,48,r & r coolant housing outlet and seal,,65.0,1.0,Labor,65.0,no,,9
399828,50977,43,replaced rear catalitic conv,,630.0,1.0,Part,630.0,no,,8
648969,35705,48,replaced spark plugs ang ignition coil  3,,250.0,1.0,Labor,250.0,no,,2
533791,29754,46,filter gasket  fluid,,16.42,1.0,Part,16.42,no,,2
322347,44478,42,manifold gasket part ms96943 0198263077127 manf   fel pro,,25.0,1.0,Part,25.0,no,,2
933616,21766,257,front outer tie rods p es3438 s 000360111,,66.62,2.0,Part,33.31,no,,1
215,215,15,head light driver side labor only,,10.0,1.0,Labor,10.0,no,,4
384092,35241,43,labor on power steering column,,123.0,1.64,Labor,75.0,no,,6
481220,28751,45,direct fit catalytic converter 16647 wacv,,335.0,1.0,Part,335.0,no,,8
51627,18540,36,front pads   d369ct,,36.75,1.0,Part,36.75,no,,8
875654,5687,78,labpor,,127.37,1.0,Labor,127.37,no,,9
821,821,15,oil change & filter with  oil treatment,,25.0,1.0,Labor,25.0,no,,2
114586,15365,38,jump start,,20.0,1.0,Labor,20.0,no,,6
145847,10926,39,r & r rear brake lines,,200.0,1.0,Labor,200.0,no,,8
947098,35248,257,synthetic oil change   mobil1,,40.0,1.0,Part,40.0,no,,2
574036,3765,47,steering hose flex pipe,,120.0,1.0,Part,120.0,no,,7
772729,28229,72,381288 brake hose,,45.0,1.0,Part,45.0,no,,8
31569,31569,15,front brake pads  mkd815b,,33.0,1.0,Part,33.0,no,,8
331367,53498,42,u bolts,,85.0,1.0,Labor,85.0,no,,1
32427,32427,15,replaced blower motor,,85.0,1.0,Labor,85.0,no,,7
222955,45086,41,costumer request inspection  need replaced front left  bearing 8 lugnuts$$420 00 parts labor,,0.0,1.0,Labor,0.0,no,,5
166359,31438,39,replace nozzle,,20.0,1.0,Labor,20.0,no,,9
552728,48691,46,2 exhaust pipes 1 muffler tail pipe resonator,,244.0,3.05,Labor,80.0,no,,1
628507,15243,48,replace sway bar link & bushing front and rear both side,,173.0,1.0,Labor,173.0,no,,1
258471,80602,41,sl421  front right sway bar links,,40.0,1.0,Part,40.0,no,,1
577848,7577,47,replace 2 front shocks / 2 front upper control arms,,213.95,1.0,Part,213.95,no,,1
290428,12559,42,on exhaust pipe & labor only on muffler,,70.0,1.0,Labor,70.0,no,,1
432465,31006,44,rk620651 rk620652   front upper control arm,,370.0,2.0,Part,185.0,no,,1
428028,26569,44,734   crankshaft posstion sensor,,125.0,1.0,Part,125.0,no,,2
47989,14902,36,outer tie rod end  es2836rl,,49.24,2.0,Part,24.62,no,,1
276435,98566,41,labor on air intake hose,,85.0,1.0,Labor,85.0,no,,2
919441,7591,257,only labor on front passenger side  & replace front passenger side,,120.0,1.0,Labor,120.0,no,,1
654049,40785,48,18 b5014 caliper,,110.0,1.0,Part,110.0,no,,8
319269,41400,42,valve cover gasket part vs50608r serial 614046842984 manf fel prp,,30.0,1.0,Part,30.0,no,,9
347127,69258,42,front outer tie rod (passenger side)  part es800304 serial 88779116874 manf  pec,,32.0,1.0,Part,32.0,no,,1
479007,26538,45,labor to replace fuel pressure sensor  pcv valve  and fuel filter,,150.0,2.0,Labor,75.0,no,,2
179589,1720,41,wheel laignment,,60.0,1.0,Labor,60.0,no,,1
147805,12884,39,replace and balance 4 tires,,77.6,0.97,Labor,80.0,no,,1
500494,48025,45,front suspension lower control arm,,254.55,1.0,Part,254.55,no,,1
929038,17188,257,replace 2 new front sway bar links,,101.15,1.19,Labor,85.0,no,,1
768781,24281,72,7018 radiator cap,,6.75,1.0,Part,6.75,no,,9
188458,10589,41,2 catalytic converter muffler 1yerawarranty,,79.0,1.0,Part,79.0,no,,8
255878,78009,41,install exhaust  y pipe,,80.0,1.0,Labor,80.0,no,,1
118125,18904,38,plus fuel cost 10gls,,0.0,1.0,Labor,0.0,no,,2
3641,3641,15,oil pan with gasket,,105.0,1.0,Part,105.0,no,,2
308414,30545,42,a/c  diagnostic  no charge,,0.01,1.0,Labor,0.01,no,,7
450004,48545,44,intsall rear brake line,,85.0,1.0,Labor,85.0,no,,8
674472,15417,49,331228h front seal,,10.0,1.0,Part,10.0,no,,2
923487,11637,257,repair court circuit,,200.0,1.0,Labor,200.0,no,,9
933065,21215,257,only on replaced new fuel pump ( no warranty customer provide the part),,255.0,3.0,Labor,85.0,no,,9
184796,6927,41,2 front brake rotor 2 front brake pads front left 1 brake caliper 2 rear brake rotor 2 rear brake pads,,261.2,1.0,Labor,261.2,no,,8
201830,23961,41,water pum 1yerawarranty,,59.02,1.0,Part,59.02,no,,9
670341,11286,49,ignition wires p 358157 s 19250469 m/carquest ad,,40.0,1.0,Part,40.0,no,,2
94995,25406,37,front brake pads  p  dg562 s 000529505,,39.25,1.0,Part,39.25,no,,8
44809,11722,36,r&r control arm,,61.1,0.94,Labor,65.0,no,,1
951126,39276,257,4589 spark plugs  s 0000441327,,80.0,4.0,Part,20.0,no,,2
921313,9463,257,replace new intake manifold gasket  & replace water pump,,487.9,5.74,Labor,85.0,no,,2
429055,27596,44,3 lbs  refrigerant,,60.0,3.0,Part,20.0,no,,7
391838,42987,43,a / c recharge,,52.5,1.0,Part,52.5,no,,7
655217,41953,48,7420 195 thermostat,,25.1,1.0,Part,25.1,no,,9
797525,23766,73,exhauast bolts,,30.0,2.0,Part,15.0,no,,9
391065,42214,43,front hower,,233.24,2.0,Part,116.62,no,,1
310440,32571,42,dipstick tube   part 917 303 serial 72000203a manf,,75.75,1.0,Part,75.75,no,,9
646235,32971,48,quicksteer es800718 outer tie rod serial 8006670172,,40.0,1.0,Part,40.0,no,,1
243489,65620,41,( univ ) catalityc converter  1yr warranty,,0.0,1.0,Part,0.0,no,,2
16328,16328,15,shyntetic oil change and labor,,60.0,1.0,Labor,60.0,no,,2
3317,3317,15,flex pipe complete exhaust labor only,,130.0,1.0,Labor,130.0,no,,2
130937,31716,38,rear shock driver side replacement labor only,,120.0,1.0,Labor,120.0,no,,1
98214,28625,37,ft headlights bulbs replacement,,170.0,2.0,Labor,85.0,no,,4
531103,27066,46,down stream oxygen  sensor catalytic converter,,261.6,1.09,Labor,240.0,no,,2
202027,24158,41,2 rear wheel bearing,,340.97,1.0,Labor,340.97,no,,1
274666,96797,41,labor only installed front brake pads and rotors,,120.0,1.0,Labor,120.0,no,,8
547825,43788,46,p fa2206  front left lower ball joint,,21.59,1.0,Part,21.59,no,,1
345994,68125,42,outer tie rods  es3452 serial  882779657759,,100.0,2.0,Part,50.0,no,,1
613979,715,48,r & r coolant hose,,13.0,0.2,Labor,65.0,no,,9
44920,11833,36,resistor copper plug  cha31,,24.0,6.0,Part,4.0,no,,2
632938,19674,48,rear brake pads rotors  and rear left brake caliper,,165.0,2.2,Labor,75.0,no,,8
337058,59189,42,spring bolt kit part 35129w,,25.0,1.0,Part,25.0,no,,1
121416,22195,38,a c compressor  638882 s 096361985803,,346.0,1.0,Part,346.0,no,,7
749986,5486,72,ignition coil  7 intake manifold exhaust pipe,,450.45,1.0,Labor,450.45,no,,2
347310,69441,42,transmission fluid 10qt,,156.0,12.0,Part,13.0,no,,9
119548,20327,38,antifreze (glls),,50.0,2.0,Part,25.0,no,,9
121565,22344,38,r&r front left caliper  front brakes rotors  front brakes pads set and front left brake hose,,225.0,3.0,Labor,75.0,no,,8
264714,86845,41,dg1080   front brake pads,,60.0,2.0,Part,30.0,no,,8
5060,5060,15,3 exhaust hangers parts and labor,,60.0,1.0,Labor,60.0,no,,9
314119,36250,42,egr tube   driver side,,90.42,1.0,Part,90.42,no,,2
44292,11205,36,tie rods  links & alignment,,147.55,2.27,Labor,65.0,no,,1
123793,24572,38,replace heat shield labor only,,50.0,1.0,Labor,50.0,no,,2
94870,25281,37,r&r front and rear brake pads and rotors / front loaded strut / front lower control arm / front p/s caliper with brake caliper hose,,424.15,4.99,Labor,85.0,no,,1
429525,28066,44,r&r oil pan lower,,180.0,2.25,Labor,80.0,no,,9
383704,34853,43,1 catalytic 1 extension pip,,154.5,2.06,Labor,75.0,no,,2
522383,18346,46,egr valve egr tube clean up,,171.6,1.0,Labor,171.6,no,,2
578334,8063,47,oil change / ac charge,,55.0,1.0,Labor,55.0,no,,2
651283,38019,48,auxiliar  catalyti converter,,102.25,1.0,Part,102.25,no,,2
591963,21692,47,rh rear caliper,,50.0,1.0,Part,50.0,no,,8
972607,6547,365,freont brake repacement,,104.5,0.95,Labor,110.0,no,,8
488275,35806,45,dl540090 front p/s wheel bearing,,65.0,1.0,Part,65.0,no,,1
522385,18348,46,catalytic converter oil change,,227.16,1.0,Labor,227.16,no,,2
529576,25539,46,front left wheel stud,,5.86,1.0,Part,5.86,no,,1
320387,42518,42,r&r front hub bearing (driver side),,120.0,1.6,Labor,75.0,no,,1
219051,41182,41,universal flex pipe   3months warranty on parts,,74.43,1.0,Labor,74.43,no,,2
659309,254,49,driver rear brake cable,,15.31,1.0,Part,15.31,no,,8
950464,38614,257,brake line assembly complete,,63.0,1.0,Part,63.0,no,,8
87951,18362,37,brake pads gold  azo,,38.0,1.0,Part,38.0,no,,8
594678,24407,47,front ride caliper,,110.0,1.0,Part,110.0,no,,8
933029,21179,257,rear brake drums p  80105 s 560414,,104.0,2.0,Part,52.0,no,,8
275559,97690,41,installed resonator and sustained system,,109.65,1.29,Labor,85.0,no,,2
310419,32550,42,o 2 sensor  24410 s 042511141254 denso bank  12,,125.0,1.0,Part,125.0,no,,5
176843,41922,39,55133dl   rear brake rotors,,160.0,2.0,Part,80.0,no,,8
169639,34718,39,battery clamps,,40.0,1.0,Part,40.0,no,,6
685787,26732,49,ignition coil (part  c1627),,30.7,1.0,Part,30.7,no,,2
936167,24317,257,power steering pump p 63205 s 00022063,,168.38,1.0,Part,168.38,no,,6
926381,14531,257,replace (2)  new struts,,191.25,2.25,Labor,85.0,no,,1
562996,58959,46,p/spump,,100.75,1.0,Part,100.75,no,,6
409689,8230,44,replac ethermost,,45.0,1.0,Labor,45.0,no,,9
966992,932,365,labor on front left tire fix leak arund rim,,15.0,1.0,Labor,15.0,no,,9
339902,62033,42,labor on rotors and pads(customer brought own pads),,139.4,1.64,Labor,85.0,no,,8
55301,22214,36,rear pipes welding,,50.0,1.0,Labor,50.0,no,,9
102085,2864,38,installed convererr,,40.0,1.0,Labor,40.0,no,,2
660094,1039,49,a/c idler drive belt,,24.04,1.0,Part,24.04,no,,6
188535,10666,41,2 exhaust hanger,,30.0,1.0,Labor,30.0,no,,9
316669,38800,42,replaced hangers & adjusted muffler,,20.0,1.0,Labor,20.0,no,,9
63663,30576,36,upper control arm &  nuts,,170.85,2.01,Labor,85.0,no,,1
933212,21362,257,rear brake rotors p 44581dl  s  377472,,90.28,2.0,Part,45.14,no,,8
132836,33615,38,r&r front brakes caliper,,170.0,2.0,Labor,85.0,no,,8
278078,209,42,rock & pinion,,148.9,1.0,Part,148.9,no,,1
242602,64733,41,exhaust  manifold ex pipe,,368.0,4.6,Labor,80.0,no,,2
420115,18656,44,smok test,,80.0,1.0,Labor,80.0,no,,5
920407,8557,257,on thermostat ( remove & replace) & water pump ( remove & replace ),,340.0,1.0,Labor,340.0,no,,3
538431,34394,46,o2 sensor bank 1 sensor 1 warranty covered,,0.0,1.0,Labor,0.0,no,,5
876971,7004,78,front driver inner handle,,60.0,1.0,Labor,60.0,no,,4
930830,18980,257,replace new thermostat  w  coolant flush & replace new temp sensor,,174.25,2.05,Labor,85.0,no,,3
580745,10474,47,rear differential / 1 drive shaft u joint,,376.74,1.0,Part,376.74,no,,1
170515,35594,39,ft inner & outer tie rod  driver side replacement,,90.0,1.0,Labor,90.0,no,,1
276524,98655,41,930 456 wheel hub,,90.0,2.0,Part,45.0,no,,1
261958,84089,41,dg1521 front brake pads,,35.0,1.0,Part,35.0,no,,8
451359,49900,44,evap canister purge solenoid,,85.0,1.0,Part,85.0,no,,2
479723,27254,45,css1579 camshaft sensor 699029626614,,35.0,1.0,Part,35.0,no,,5
314124,36255,42,dignostic & clean throttle body,,98.0,0.98,Labor,100.0,no,,2
340216,62347,42,labor on transmission only,,952.0,11.2,Labor,85.0,no,,9
401785,326,44,repair l side miror,,40.0,1.0,Labor,40.0,no,,4
15050,15050,15,air filter   ad,,16.89,1.0,Part,16.89,no,,2
131117,31896,38,r & r front brake calipers,,170.0,2.0,Labor,85.0,no,,8
348642,70773,42,labor on spak plugs,,95.0,1.0,Labor,95.0,no,,2
284977,7108,42,catalytic converter  used,,30.0,1.0,Part,30.0,no,,8
305978,28109,42,replaced filler neck  gas cap & vent solenoid,,119.25,1.59,Labor,75.0,no,,9
174503,39582,39,su8046  front driver side abs sensor,,55.05,1.0,Part,55.05,no,,8
5323,5323,15,wheel alignment toes and chamber adjustment,,90.0,1.0,Labor,90.0,no,,1
133851,34630,38,exh pipe & muffler,,200.0,1.0,Part,200.0,no,,9
120756,21535,38,harmonic balancer  594 148,,65.0,1.0,Part,65.0,no,,9
320906,43037,42,r&r front brake pads  front brake rotors  front calipers,,300.0,4.0,Labor,75.0,no,,8
902504,402,80,r+r condenser,,120.0,1.0,Labor,120.0,no,,7
177739,42818,39,80750 power steering line,,79.45,1.0,Part,79.45,no,,6
636446,23182,48,shocks ( warranty)  37238,,0.0,1.0,Part,0.0,no,,1
33708,621,36,air temp sensor,,29.29,1.0,Part,29.29,no,,5
567011,62974,46,labor on extension pipe  chrome tip  tail pipe and flowmaster,,260.95,3.07,Labor,85.0,no,,9
229590,51721,41,timing cover seal,,15.0,1.0,Part,15.0,no,,9
166152,31231,39,deposit  04/01/20,,-700.0,1.0,Misc,-700.0,no,,9
43904,10817,36,shoes  drums  kit & axle,,262.6,4.04,Labor,65.0,no,,1
211982,34113,41,interior door handle front left,,20.88,1.0,Part,20.88,no,,4
511104,7067,46,univ  catalytic convt,,140.0,1.0,Part,140.0,no,,8
663037,3982,49,oem transmission lines main feed and return assemblys,,470.0,1.0,Labor,470.0,no,,9
335116,57247,42,front rotors part 54107 serial 000837892,,116.0,2.0,Part,58.0,no,,8
642350,29086,48,su10438 coolant temp sensor manf  duralast serial 000099235,,15.0,1.0,Part,15.0,no,,5
177870,1,41,catalytic converter 1 year warranty,,82.0,1.0,Part,82.0,no,,8
825656,8511,75,replace front brake line connectors,,6.0,4.0,Part,1.5,no,,8
247900,70031,41,synthetic 1 oil  no warranty,,39.0,1.0,Part,39.0,no,,2
138512,3591,39,r & r front  axle seal,,200.0,1.0,Labor,200.0,no,,9
134795,35574,38,rear brake rotor   41233,,180.0,2.0,Part,90.0,no,,8
554145,50108,46,engine serpentine belt,,45.0,1.0,Part,45.0,no,,2
70884,1295,37,water pump & timing belt labor only,,300.0,1.0,Labor,300.0,no,,9
321044,43175,42,02 sensor downstream par 350 34534 serial 724620093470 manf   premium,,50.0,1.0,Part,50.0,no,,5
347071,69202,42,heater hose part 24726,,80.0,1.0,Part,80.0,no,,9
23640,23640,15,deposit  for  engine,,500.0,1.0,Labor,500.0,no,,9
301282,23413,42,replaced front cover gasket &  ignition coils & sleeve pipe,,285.0,1.0,Labor,285.0,no,,9
873007,3040,78,flow sound muffler tip,,95.0,1.0,Part,95.0,no,,9
509022,4985,46,replace 2 spark plugs,,60.0,1.0,Labor,60.0,no,,2
541097,37060,46,p 171102   cross member,,145.0,1.0,Part,145.0,no,,9
601775,31504,47,ds seat fix,,85.0,1.0,Labor,85.0,no,,4
588615,18344,47,power steering lines   starter,,350.0,1.0,Labor,350.0,no,,6
50967,17880,36,tire disposal  (each),,10.0,2.0,Labor,5.0,no,,9
228729,50860,41,warranty job 05 01 2017 catalitycc onverter,,100.0,1.0,Labor,100.0,no,,8
323978,46109,42,pcv valve part v373 serial 841266059117 manf   oem,,19.0,1.0,Part,19.0,no,,2
426043,24584,44,42 x storage 02/07/2018   03/21/2018,,1470.0,1.0,Labor,1470.0,no,,9
630100,16836,48,replace control module and ignition coil,,194.57,1.0,Labor,194.57,no,,2
510236,6199,46,tail pipe muffler flex pipe,,139.75,1.0,Labor,139.75,no,,9
48798,15711,36,ft brake pads & brake rotors replacement labor only,,101.25,1.35,Labor,75.0,no,,8
164914,29993,39,intake vacuum hoses,,68.0,1.0,Part,68.0,no,,9
432658,31199,44,mu55849   thermostat,,15.0,1.0,Part,15.0,no,,9
185683,7814,41,front right 1brake caliper 1yearwarranty,,59.99,1.0,Part,59.99,no,,8
259230,81361,41,install wipers blades,,30.0,1.0,Labor,30.0,no,,4
329576,51707,42,ignition coil part uf620 serial 808709063377 manf  delco,,160.0,1.0,Part,160.0,no,,2
350884,2033,43,2 front lower ball joint 2 front stabilizer links,,209.28,1.0,Labor,209.28,no,,1
481693,29224,45,front passenger side tire plug,,5.0,1.0,Labor,5.0,no,,1
576907,6636,47,replace radiator  / antifreeze,,150.0,1.0,Labor,150.0,no,,9
354592,5741,43,oil change and 1extension pipe and 1 muffler,,91.4,1.0,Labor,91.4,no,,2
455622,3153,45,blinker,,5.0,1.0,Labor,5.0,no,,4
772859,28359,72,dlg590446 wheel bearing and hub assembly,,280.0,2.0,Part,140.0,no,,1
146075,11154,39,front axle assembly (driver side),,80.0,1.0,Part,80.0,no,,9
500093,47624,45,tire repair front d/s,,20.0,1.0,Labor,20.0,no,,1
945836,33986,257,replaced front  passenger side cv axle,,160.0,1.0,Labor,160.0,no,,9
876738,6771,78,exhaust flex pipe & hanger,,27.91,1.0,Part,27.91,no,,9
376204,27353,43,fixing 1 front left side door,,160.0,1.0,Labor,160.0,no,,4
639827,26563,48,oil pressure sensor   ps 391,,79.34,1.0,Part,79.34,no,,2
39290,6203,36,labor and  recharge a/c,,650.65,10.01,Labor,65.0,no,,7
770775,26275,72,replaced catalytic coverter  with downstream oxygen sensor,,255.0,3.0,Labor,85.0,no,,8
227733,49864,41,costumer request suspenssion check  up  need replaced 2 rear quick struts $$550 00 + tax rear sway bar links$$150 00 + tax,,0.01,1.0,Labor,0.01,no,,1
